index,address,price,rooms,area,floor,District,Street,Country,longitude,latitude
1138,Šnipiškės Kalvarijų g.,425,1,21.0,9/9,Šnipiškės,Kalvarijų g.,Lithuania,25.2817254,54.6949273
1139,Karoliniškės Algimanto Petro Kavoliuko g.,430,1,33.0,9/9,Karoliniškės,Algimanto Petro Kavoliuko g.,Lithuania,25.21827851645063,54.6953297
1140,Naujamiestis Skroblų g.,980,2,53.0,7/7,Naujamiestis,Skroblų g.,Lithuania,25.254835,54.670731
1141,Žvėrynas Sėlių g.,1200,2,73.0,3/3,Žvėrynas,Sėlių g.,Lithuania,25.2456843,54.6987056
1142,Antakalnis Kuosų g.,850,2,48.2,5/6,Antakalnis,Kuosų g.,Lithuania,25.314813,54.6988529
1143,Šnipiškės Kalvarijų g.,585,2,24.0,4/4,Šnipiškės,Kalvarijų g.,Lithuania,25.2817254,54.6949273
1144,Naujamiestis Savanorių pr.,600,2,57.0,2/4,Naujamiestis,Savanorių pr.,Lithuania,25.2539717,54.6768665
1145,Pilaitė Bitėnų g.,750,2,50.0,5/5,Pilaitė,Bitėnų g.,Lithuania,25.1735297,54.7032848
1146,Antakalnis Antakalnio g.,550,2,45.0,2/5,Antakalnis,Antakalnio g.,Lithuania,25.3171585,54.7195619
1147,Naujamiestis Tauro g.,300,1,22.0,1/6,Naujamiestis,Tauro g.,Lithuania,25.2728154,54.6847721
1148,Baltupiai Kazio Ulvydo g.,950,3,60.0,2/5,Baltupiai,Kazio Ulvydo g.,Lithuania,24.121971,55.106184
1149,Žirmūnai Minties g.,350,1,30.0,1/5,Žirmūnai,Minties g.,Lithuania,25.3047908,54.7056893
1150,Naujamiestis Birželio 23-iosios g.,700,2,50.0,5/5,Naujamiestis,Birželio 23-iosios g.,Lithuania,25.261936,54.67432
1151,Pilaitė I.Kanto al.,600,3,70.0,5/9,Pilaitė,I.Kanto al.,Lithuania,25.176304,54.70432
1152,Žirmūnai Žirmūnų g.,400,1,21.5,8/9,Žirmūnai,Žirmūnų g.,Lithuania,25.3050482,54.7157121
1153,Pašilaičiai Eitminų g.,580,2,55.75,6/9,Pašilaičiai,Eitminų g.,Lithuania,25.2206319,54.7411864
1154,Pašilaičiai Pašilaičių g.,630,2,51.0,5/5,Pašilaičiai,Pašilaičių g.,Lithuania,25.2316746,54.7314012
1155,Justiniškės Justiniškių g.,520,2,50.0,3/5,Justiniškės,Justiniškių g.,Lithuania,25.2221629,54.7175726
1156,Žirmūnai Žirmūnų g.,530,1,31.0,2/5,Žirmūnai,Žirmūnų g.,Lithuania,25.3050482,54.7157121
1157,Pašilaičiai Žemynos g.,530,2,44.0,9/9,Pašilaičiai,Žemynos g.,Lithuania,25.2253933,54.7259967
1158,Senamiestis Paupio g.,1178,4,90.0,3/3,Senamiestis,Paupio g.,Lithuania,23.2313877,54.4116556
1159,Baltupiai Baltupio g.,850,2,46.0,3/7,Baltupiai,Baltupio g.,Lithuania,25.265448944117644,54.73593325
1160,Šnipiškės Giedraičių g.,650,1,35.0,2/9,Šnipiškės,Giedraičių g.,Lithuania,25.278242,54.6973462
1161,Antakalnis Mileišiškių Sodų 4-oji g.,550,2,40.0,1/2,Antakalnis,Mileišiškių Sodų 4-oji g.,Lithuania,25.69133,55.09549
1162,Fabijoniškės Salomėjos Nėries g.,600,2,50.65,9/12,Fabijoniškės,Salomėjos Nėries g.,Lithuania,25.572202,54.870773
1163,Pašilaičiai Medeinos g.,500,1,36.0,2/9,Pašilaičiai,Medeinos g.,Lithuania,25.227281380275763,54.7298632
1164,Lazdynai Architektų g.,350,1,33.0,1/5,Lazdynai,Architektų g.,Lithuania,25.2164788,54.6787988
1165,Pašilaičiai Žemynos g.,450,1,30.0,3/5,Pašilaičiai,Žemynos g.,Lithuania,25.2253933,54.7259967
1166,Naujininkai Dzūkų g.,450,1,17.0,2/2,Naujininkai,Dzūkų g.,Lithuania,25.2830471,54.6640112
1167,Šnipiškės Giedraičių g.,680,2,44.0,3/16,Šnipiškės,Giedraičių g.,Lithuania,25.278242,54.6973462
1168,Vilkpėdė Vilkpėdės g.,700,1,37.0,1/7,Vilkpėdė,Vilkpėdės g.,Lithuania,25.2360528,54.6636771
1169,Naujamiestis Vilkpėdės g.,700,1,37.0,1/7,Naujamiestis,Vilkpėdės g.,Lithuania,25.248623,54.665178
1170,Baltupiai Juozo Balčikonio g.,1150,3,77.0,5/5,Baltupiai,Juozo Balčikonio g.,Lithuania,24.121971,55.106184
1171,Justiniškės Rygos g.,500,2,51.0,2/5,Justiniškės,Rygos g.,Lithuania,25.2219966,54.7167438
1172,Antakalnis P.Vileišio g.,680,2,53.0,2/6,Antakalnis,P.Vileišio g.,Lithuania,25.311821157774403,54.71195935
1173,Naujamiestis J.Basanavičiaus g.,1500,2,61.0,5/5,Naujamiestis,J.Basanavičiaus g.,Lithuania,23.0523799,54.6364347
1174,Pašilaičiai Medeinos g.,600,3,63.0,3/9,Pašilaičiai,Medeinos g.,Lithuania,25.227281380275763,54.7298632
1175,Senamiestis Sodų g.,2300,4,100.0,3/4,Senamiestis,Sodų g.,Lithuania,23.2457351,54.420003
1176,Baltupiai Kazio Ulvydo g.,760,2,44.68,5/5,Baltupiai,Kazio Ulvydo g.,Lithuania,24.121971,55.106184
1177,Baltupiai Ozo g.,915,2,58.89,1/5,Baltupiai,Ozo g.,Lithuania,25.2831395,54.7142794
1178,Markučiai Manufaktūrų g.,700,1,35.0,3/6,Markučiai,Manufaktūrų g.,Lithuania,25.3207304,54.6768792
1179,Žvėrynas Pušų g.,1300,3,98.0,4/4,Žvėrynas,Pušų g.,Lithuania,25.251407,54.6916327
1180,Naujoji Vilnia Pramonės g.,349,1,21.0,3/5,Naujoji Vilnia,Pramonės g.,Lithuania,25.440378,54.6952323
1181,Naujamiestis Savanorių pr.,550,2,55.0,5/5,Naujamiestis,Savanorių pr.,Lithuania,25.2539717,54.6768665
1182,Šnipiškės Konstitucijos pr.,730,2,50.0,3/16,Šnipiškės,Konstitucijos pr.,Lithuania,25.2706146,54.6975998
1183,Lazdynėliai Jonažolių g.,650,2,61.21,6/9,Lazdynėliai,Jonažolių g.,Lithuania,25.2148876,54.666674
1184,Šnipiškės Rinktinės g.,450,2,47.0,4/5,Šnipiškės,Rinktinės g.,Lithuania,25.2876625,54.6964968
1185,Žirmūnai Apkasų g.,550,2,26.0,4/5,Žirmūnai,Apkasų g.,Lithuania,25.2883611,54.7036477
1186,Naujamiestis Vingrių g.,500,1,46.0,1/3,Naujamiestis,Vingrių g.,Lithuania,25.277278,54.678112
1187,Paneriai Kirtimų g.,350,1,14.0,4/4,Paneriai,Kirtimų g.,Lithuania,25.1505548,54.6517211
1188,Pilaitė I.Simonaitytės g.,650,2,63.0,3/4,Pilaitė,I.Simonaitytės g.,Lithuania,25.182761,54.706948
1189,Justiniškės Taikos g.,400,1,37.0,1/5,Justiniškės,Taikos g.,Lithuania,25.2228709,54.7211373
1190,Žvėrynas Želvos g.,510,2,26.0,1/3,Žvėrynas,Želvos g.,Lithuania,25.09824,55.21904
1191,Vilkpėdė Šlaito g.,1200,3,78.4,1/1,Vilkpėdė,Šlaito g.,Lithuania,25.2462747,54.6658138
1192,Antakalnis Kuosų g.,800,2,53.0,5/7,Antakalnis,Kuosų g.,Lithuania,25.314813,54.6988529
1193,Naujamiestis Vandentiekio g.,450,2,42.0,1/4,Naujamiestis,Vandentiekio g.,Lithuania,25.245021,54.667674
1194,Pašilaičiai Žemynos g.,590,3,61.5,4/9,Pašilaičiai,Žemynos g.,Lithuania,25.2253933,54.7259967
1195,Naujamiestis Savanorių pr.,650,3,61.41,2/5,Naujamiestis,Savanorių pr.,Lithuania,25.2539717,54.6768665
1196,Baltupiai Ozo g.,820,2,41.79,1/8,Baltupiai,Ozo g.,Lithuania,25.2831395,54.7142794
1197,Lazdynai Architektų g.,700,3,63.0,9/9,Lazdynai,Architektų g.,Lithuania,25.2164788,54.6787988
1198,Jeruzalė Kazio Ulvydo g.,750,2,55.0,1/5,Jeruzalė,Kazio Ulvydo g.,Lithuania,24.121971,55.106184
1199,Žvėrynas Pušų g.,1900,4,106.0,2/3,Žvėrynas,Pušų g.,Lithuania,25.251407,54.6916327
1200,Žirmūnai Žirmūnų g.,550,2,56.0,6/12,Žirmūnai,Žirmūnų g.,Lithuania,25.3050482,54.7157121
1201,Senamiestis Gedimino pr.,1000,3,70.0,3/5,Senamiestis,Gedimino pr.,Lithuania,25.2824605,54.6865081
1202,Viršuliškės Viršuliškių g.,820,2,43.0,5/11,Viršuliškės,Viršuliškių g.,Lithuania,25.2249903,54.7072538
1203,Fabijoniškės S.Stanevičiaus g.,350,1,35.0,2/5,Fabijoniškės,S.Stanevičiaus g.,Lithuania,25.246433,54.731814
1204,Šnipiškės Herkaus Manto g.,400,1,17.0,1/1,Šnipiškės,Herkaus Manto g.,Lithuania,25.269068,54.699929
1205,Naujamiestis Algirdo g.,800,1,42.0,2/3,Naujamiestis,Algirdo g.,Lithuania,25.2707414,54.6781128
1206,Filaretai Filaretų g.,700,2,56.0,2/8,Filaretai,Filaretų g.,Lithuania,25.305906651536606,54.6843502
1207,Naujamiestis Vytenio g.,550,1,20.0,2/5,Naujamiestis,Vytenio g.,Lithuania,25.2629171,54.6806792
1208,Pašilaičiai Gabijos g.,610,2,54.0,3/7,Pašilaičiai,Gabijos g.,Lithuania,25.2236397,54.7313146
1209,Naujamiestis S.Konarskio g.,470,2,29.0,1/4,Naujamiestis,S.Konarskio g.,Lithuania,25.264768,54.680141
1210,Kalnėnai Gurių g.,650,2,53.6,2/4,Kalnėnai,Gurių g.,Lithuania,25.3313597,54.6545836
1211,Jeruzalė Ateities g.,450,1,34.0,2/5,Jeruzalė,Ateities g.,Lithuania,25.2681728,54.7376318
1212,Rasos Gardino g.,550,2,41.02,1/2,Rasos,Gardino g.,Lithuania,25.3017775,54.6656981
1213,Senamiestis Raugyklos g.,1000,3,60.0,3/3,Senamiestis,Raugyklos g.,Lithuania,25.2789843,54.6728266
1214,Žirmūnai Žirmūnų g.,450,1,30.0,7/9,Žirmūnai,Žirmūnų g.,Lithuania,25.3050482,54.7157121
1215,Fabijoniškės Salomėjos Nėries g.,550,2,56.0,7/12,Fabijoniškės,Salomėjos Nėries g.,Lithuania,25.572202,54.870773
1216,Pašilaičiai Jurgio Baltrušaičio g.,1150,4,102.67,4/5,Pašilaičiai,Jurgio Baltrušaičio g.,Lithuania,25.228239,54.711003
1217,Žvėrynas Lūšių g.,800,3,67.0,2/4,Žvėrynas,Lūšių g.,Lithuania,25.2494676,54.7009206
1218,Naujininkai Kapsų g.,380,1,20.0,1/5,Naujininkai,Kapsų g.,Lithuania,25.2800463,54.6606221
1219,Senamiestis Šv.Stepono g.,649,2,66.0,1/3,Senamiestis,Šv.Stepono g.,Lithuania,25.287693,54.683127
1220,Senamiestis Gaono g.,999,3,70.0,1/2,Senamiestis,Gaono g.,Lithuania,25.2863833,54.6816203
1221,Justiniškės Taikos g.,500,2,50.0,4/9,Justiniškės,Taikos g.,Lithuania,25.2228709,54.7211373
1222,Senamiestis Sodų g.,1000,3,60.0,3/3,Senamiestis,Sodų g.,Lithuania,23.2457351,54.420003
1223,Baltupiai Didlaukio g.,450,2,48.0,2/5,Baltupiai,Didlaukio g.,Lithuania,25.2784789,54.7275851
1224,Karoliniškės Dariaus Gerbutavičiaus g.,380,2,47.0,2/5,Karoliniškės,Dariaus Gerbutavičiaus g.,Lithuania,25.210939,54.693555
1225,Fabijoniškės Fabijoniškių g.,400,1,40.0,2/12,Fabijoniškės,Fabijoniškių g.,Lithuania,25.2374099,54.7315103
1226,Žvėrynas Blindžių g.,430,1,33.0,1/5,Žvėrynas,Blindžių g.,Lithuania,25.2450966,54.6986295
1227,Baltupiai Kalvarijų g.,700,2,57.0,13/16,Baltupiai,Kalvarijų g.,Lithuania,25.2801343,54.7282735
1228,Šnipiškės Rinktinės g.,650,2,47.0,1/9,Šnipiškės,Rinktinės g.,Lithuania,25.2876625,54.6964968
1229,Naujamiestis Švitrigailos g.,1050,3,68.0,4/5,Naujamiestis,Švitrigailos g.,Lithuania,25.2704693,54.6692933
1230,Senamiestis Aludarių g.,750,2,50.0,1/4,Senamiestis,Aludarių g.,Lithuania,25.26602,54.686825
1231,Justiniškės Taikos g.,520,2,52.0,4/5,Justiniškės,Taikos g.,Lithuania,25.2228709,54.7211373
1232,Lazdynėliai Bukčių g.,680,2,59.93,4/5,Lazdynėliai,Bukčių g.,Lithuania,25.2158687,54.6671298
1233,Santariškės Santariškių g.,850,2,44.75,1/3,Santariškės,Santariškių g.,Lithuania,25.2803027,54.7528454
1234,Naujininkai Šaltkalvių g.,180,1,18.0,1/5,Naujininkai,Šaltkalvių g.,Lithuania,25.273605,54.661445
1235,Pilaitė Priegliaus g.,640,2,45.0,3/5,Pilaitė,Priegliaus g.,Lithuania,25.1867437,54.7119404
1236,Šnipiškės Videniškių g.,750,2,45.0,2/6,Šnipiškės,Videniškių g.,Lithuania,25.2726757,54.7038281
1237,Pašilaičiai Laisvės pr.,500,2,52.0,3/9,Pašilaičiai,Laisvės pr.,Lithuania,25.2372018,54.7296563
1238,Senamiestis L.Stuokos-Gucevičiaus g.,1200,3,80.0,2/3,Senamiestis,L.Stuokos-Gucevičiaus g.,Lithuania,,
1239,Valakampiai Elniakampio g.,900,2,62.64,2/3,Valakampiai,Elniakampio g.,Lithuania,25.3119377,54.7398962
1240,Naujamiestis M.K.Čiurlionio g.,1800,3,130.0,4/5,Naujamiestis,M.K.Čiurlionio g.,Lithuania,25.264768,54.680141
1241,Pilaitė Karaliaučiaus g.,370,1,35.0,3/5,Pilaitė,Karaliaučiaus g.,Lithuania,25.1759723,54.7135023
1242,Žirmūnai Žirmūnų g.,430,1,30.0,1/5,Žirmūnai,Žirmūnų g.,Lithuania,25.3050482,54.7157121
1243,Žvėrynas Siesikų g.,700,2,46.0,5/9,Žvėrynas,Siesikų g.,Lithuania,25.249828,54.695925
1244,Antakalnis Debesijos g.,1200,4,86.0,2/5,Antakalnis,Debesijos g.,Lithuania,25.3173065,54.7019831
1245,Kairėnai Mėtų g.,500,2,60.0,3/3,Kairėnai,Mėtų g.,Lithuania,25.4004403,54.7217403
1246,Naujoji Vilnia Pramonės g.,150,1,28.59,4/4,Naujoji Vilnia,Pramonės g.,Lithuania,25.440378,54.6952323
1247,Senamiestis Jogailos g.,1500,2,58.0,2/4,Senamiestis,Jogailos g.,Lithuania,25.2778908,54.6850306
1248,Fabijoniškės Salomėjos Nėries g.,580,2,54.0,4/9,Fabijoniškės,Salomėjos Nėries g.,Lithuania,25.572202,54.870773
1249,Žvėrynas Studentų g.,350,1,18.0,4/5,Žvėrynas,Studentų g.,Lithuania,25.2575185,54.6955659
1250,Jeruzalė Rugių g.,550,2,57.0,1/5,Jeruzalė,Rugių g.,Lithuania,25.2763332,54.7409115
1251,Naujamiestis Birželio 23-iosios g.,600,3,65.0,4/5,Naujamiestis,Birželio 23-iosios g.,Lithuania,25.261936,54.67432
1252,Senamiestis Pylimo g.,650,2,45.0,3/3,Senamiestis,Pylimo g.,Lithuania,25.283634,54.6752973
1253,Senamiestis Vilniaus g.,550,1,28.0,1/3,Senamiestis Vilnia,us g.,Lithuania,25.289154500197288,54.687349749999996
1254,Naujamiestis Savanorių pr.,550,3,72.0,11/12,Naujamiestis,Savanorių pr.,Lithuania,25.2539717,54.6768665
1255,Naujamiestis Marijampolės g.,470,1,25.0,2/4,Naujamiestis,Marijampolės g.,Lithuania,23.0523799,54.6364347
1256,Antakalnis Antakalnio g.,350,1,27.0,7/9,Antakalnis,Antakalnio g.,Lithuania,25.3171585,54.7195619
1257,Senamiestis Algirdo g.,500,1,25.0,2/4,Senamiestis,Algirdo g.,Lithuania,24.3749708,55.7253825
1258,Naujamiestis V.Pietario g.,350,1,20.0,4/5,Naujamiestis,V.Pietario g.,Lithuania,25.264768,54.680141
1259,Justiniškės Rygos g.,550,3,67.0,9/9,Justiniškės,Rygos g.,Lithuania,25.2219966,54.7167438
1260,Šnipiškės Olimpiečių g.,1100,2,62.0,2/4,Šnipiškės,Olimpiečių g.,Lithuania,25.273601,54.697375
1261,Naujininkai Šaltkalvių g.,350,2,33.0,6/9,Naujininkai,Šaltkalvių g.,Lithuania,25.273605,54.661445
1262,Naujamiestis Vašingtono a.,1000,4,101.57,2/5,Naujamiestis,Vašingtono a.,Lithuania,25.2697694,54.691778
1263,Senamiestis Gedimino pr.,1900,4,190.0,4/4,Senamiestis,Gedimino pr.,Lithuania,25.2824605,54.6865081
1264,Jeruzalė Pranciškaus Smuglevičiaus g.,1000,3,84.0,2/5,Jeruzalė,Pranciškaus Smuglevičiaus g.,Lithuania,24.121971,55.106184
1265,Senamiestis Mindaugo g.,1100,3,73.0,3/8,Senamiestis,Mindaugo g.,Lithuania,24.3494462,55.7358126
1266,Fabijoniškės Fabijoniškių g.,1300,4,89.0,9/9,Fabijoniškės,Fabijoniškių g.,Lithuania,25.2374099,54.7315103
1267,Pašilaičiai Leičių g.,835,3,72.0,8/9,Pašilaičiai,Leičių g.,Lithuania,25.2243428,54.7367895
1268,Viršuliškės Viršuliškių g.,599,2,49.0,1/9,Viršuliškės,Viršuliškių g.,Lithuania,25.2249903,54.7072538
1269,Naujininkai Pelesos g.,350,1,23.0,1/5,Naujininkai,Pelesos g.,Lithuania,25.2738665,54.6659553
1270,Karoliniškės Virginijaus Druskio g.,500,1,32.6,12/12,Karoliniškės,Virginijaus Druskio g.,Lithuania,25.202447,54.685872
1271,Naujamiestis Palangos g.,750,2,40.0,5/5,Naujamiestis,Palangos g.,Lithuania,23.0418084,54.6513297
1272,Naujamiestis M.K.Čiurlionio g.,1600,4,101.09,1/4,Naujamiestis,M.K.Čiurlionio g.,Lithuania,25.264768,54.680141
1273,Naujininkai Kaminkelio g.,110,1,15.0,5/5,Naujininkai,Kaminkelio g.,Lithuania,25.27908,54.6591884
1274,Baltupiai Kalvarijų g.,650,2,64.69,2/16,Baltupiai,Kalvarijų g.,Lithuania,25.2801343,54.7282735
1275,Jeruzalė Kazio Borutos g.,550,2,57.13,2/4,Jeruzalė,Kazio Borutos g.,Lithuania,24.121971,55.106184
1276,Šeškinė Šeškinės g.,410,2,52.0,6/12,Šeškinė,Šeškinės g.,Lithuania,25.242989,54.7161316
1277,Baltupiai Baltupio g.,650,2,40.0,3/9,Baltupiai,Baltupio g.,Lithuania,25.265448944117644,54.73593325
1278,Pašilaičiai Perkūnkiemio g.,800,3,74.0,6/9,Pašilaičiai,Perkūnkiemio g.,Lithuania,25.219637,54.7387996
1279,Žirmūnai Rinktinės g.,650,3,64.0,5/9,Žirmūnai,Rinktinės g.,Lithuania,25.2876758,54.703055
1280,Antakalnis Petro Rimšos g.,950,3,107.0,2/3,Antakalnis,Petro Rimšos g.,Lithuania,25.403316,55.217339
1281,Naujamiestis Gynėjų g.,750,2,68.0,5/9,Naujamiestis,Gynėjų g.,Lithuania,25.26530721591329,54.691336899999996
1282,Šeškinė Šeškinės g.,600,2,43.0,2/6,Šeškinė,Šeškinės g.,Lithuania,25.242989,54.7161316
1283,Viršuliškės Rygos g.,750,3,72.0,7/11,Viršuliškės,Rygos g.,Lithuania,25.2246166,54.7166103
1284,Žvėrynas Vykinto g.,1500,4,126.0,2/2,Žvėrynas,Vykinto g.,Lithuania,25.2515784,54.6892077
1285,Pašilaičiai Leičių g.,600,2,46.14,2/9,Pašilaičiai,Leičių g.,Lithuania,25.2243428,54.7367895
1286,Naujininkai Zanavykų g.,390,1,27.2,1/4,Naujininkai,Zanavykų g.,Lithuania,25.2827237,54.6663736
1287,Naujamiestis Aludarių g.,1200,2,51.29,3/5,Naujamiestis,Aludarių g.,Lithuania,25.2659857,54.6866673
1288,Šnipiškės Linkmenų g.,850,2,45.65,6/7,Šnipiškės,Linkmenų g.,Lithuania,25.2690681,54.6999287
1289,Senamiestis Didžioji g.,2500,2,79.0,3/4,Senamiestis,Didžioji g.,Lithuania,21.1334853,55.7105565
1290,Naujamiestis J.Basanavičiaus g.,590,2,26.0,1/2,Naujamiestis,J.Basanavičiaus g.,Lithuania,23.0523799,54.6364347
1291,Senamiestis Didžioji g.,2500,2,76.25,3/4,Senamiestis,Didžioji g.,Lithuania,21.1334853,55.7105565
1292,Justiniškės Taikos g.,450,1,35.44,2/5,Justiniškės,Taikos g.,Lithuania,25.2228709,54.7211373
1293,Baltupiai Didlaukio g.,650,2,64.0,5/16,Baltupiai,Didlaukio g.,Lithuania,25.2784789,54.7275851
1294,Žirmūnai Kareivių g.,250,1,14.48,2/5,Žirmūnai,Kareivių g.,Lithuania,25.300621223729205,54.71858105
1295,Pašilaičiai Girulių g.,500,1,33.91,5/6,Pašilaičiai,Girulių g.,Lithuania,25.2164886,54.7385893
1296,Paneriai V.A.Graičiūno g.,250,1,16.0,4/5,Paneriai,V.A.Graičiūno g.,Lithuania,25.174049,54.629101
1297,Paneriai V.A.Graičiūno g.,250,1,11.0,3/5,Paneriai,V.A.Graičiūno g.,Lithuania,25.174049,54.629101
1298,Pilaitė Vydūno g.,750,3,65.6,3/9,Pilaitė,Vydūno g.,Lithuania,25.18829606875669,54.7071226
1299,Jeruzalė Bitininkų g.,700,3,77.6,6/9,Jeruzalė,Bitininkų g.,Lithuania,25.2720408,54.7412661
1300,Naujoji Vilnia Dūmų g.,350,2,35.0,2/2,Naujoji Vilnia,Dūmų g.,Lithuania,25.4022261,54.693305
1301,Baltupiai Kazio Ulvydo g.,550,1,35.0,4/5,Baltupiai,Kazio Ulvydo g.,Lithuania,24.121971,55.106184
1302,Naujamiestis Savanorių pr.,500,3,48.0,1/5,Naujamiestis,Savanorių pr.,Lithuania,25.2539717,54.6768665
1303,Naujamiestis Z.Sierakausko g.,1700,4,117.0,2/6,Naujamiestis,Z.Sierakausko g.,Lithuania,25.264768,54.680141
1304,Pavilnys Tolimosios Sodų 4-oji g.,550,2,48.0,3/3,Pavilnys,Tolimosios Sodų 4-oji g.,Lithuania,25.354774,54.678549
1305,Šnipiškės Žalgirio g.,580,2,48.0,5/9,Šnipiškės,Žalgirio g.,Lithuania,25.2668422,54.7044446
1306,Senamiestis V.Šopeno g.,360,1,24.0,2/5,Senamiestis,V.Šopeno g.,Lithuania,25.287693,54.683127
1307,Pilaitė Įsruties g.,900,2,60.0,2/9,Pilaitė,Įsruties g.,Lithuania,25.1820966,54.7123036
1308,Antakalnis Vytauto Žalakevičiaus g.,1300,4,91.0,6/6,Antakalnis,Vytauto Žalakevičiaus g.,Lithuania,25.783394,54.98187
1309,Šnipiškės Šeimyniškių g.,850,2,44.0,7/9,Šnipiškės,Šeimyniškių g.,Lithuania,25.282158,54.6947179
1310,Baltupiai Jurgio Lebedžio g.,530,1,25.0,1/5,Baltupiai,Jurgio Lebedžio g.,Lithuania,24.121971,55.106184
1311,Žvėrynas Stirnų g.,700,2,48.0,3/6,Žvėrynas,Stirnų g.,Lithuania,25.249828,54.695925
1312,Naujininkai Butrimonių g.,550,2,40.06,1/4,Naujininkai,Butrimonių g.,Lithuania,24.12471,55.49939
1313,Pilaitė I.Kanto al.,470,2,52.0,4/9,Pilaitė,I.Kanto al.,Lithuania,25.176304,54.70432
1314,Žvėrynas Paribio g.,270,1,35.0,2/2,Žvėrynas,Paribio g.,Lithuania,25.2462426,54.7006434
1315,Naujoji Vilnia Arimų g.,225,1,16.5,2/2,Naujoji Vilnia,Arimų g.,Lithuania,25.411303,54.692957
1316,Užupis Užupio g.,600,2,40.0,2/2,Užupis,Užupio g.,Lithuania,25.2923965,54.6805074
1317,Naujoji Vilnia Darželio g.,400,1,29.0,4/4,Naujoji Vilnia,Darželio g.,Lithuania,25.4179718,54.689513
1318,Santariškės Santariškių g.,900,4,120.0,3/3,Santariškės,Santariškių g.,Lithuania,25.2803027,54.7528454
1319,Naujamiestis Vytenio g.,800,2,43.0,4/5,Naujamiestis,Vytenio g.,Lithuania,25.2629171,54.6806792
1320,Žirmūnai Žirmūnų g.,400,1,30.0,9/9,Žirmūnai,Žirmūnų g.,Lithuania,25.3050482,54.7157121
1321,Šnipiškės Sporto g.,3500,4,130.0,2/3,Šnipiškės,Sporto g.,Lithuania,25.273601,54.697375
1322,Antakalnis Petro Rimšos g.,1000,3,107.0,2/3,Antakalnis,Petro Rimšos g.,Lithuania,25.403316,55.217339
1323,Pašilaičiai Pašilaičių g.,530,3,59.0,2/9,Pašilaičiai,Pašilaičių g.,Lithuania,25.2316746,54.7314012
1324,Pilaitė Priegliaus g.,500,1,35.0,9/9,Pilaitė,Priegliaus g.,Lithuania,25.1867437,54.7119404
1325,Santariškės Mykolo Marcinkevičiaus g.,460,1,40.0,2/5,Santariškės,Mykolo Marcinkevičiaus g.,Lithuania,24.121971,55.106184
1326,Grigiškės Vilniaus g.,500,2,49.0,7/9,Grigiškės Vilnia,us g.,Lithuania,25.0864043,54.6757303
1327,Naujamiestis Savanorių pr.,1350,3,94.0,16/27,Naujamiestis,Savanorių pr.,Lithuania,25.2539717,54.6768665
1328,Senamiestis Aguonų g.,1500,3,70.0,1/4,Senamiestis,Aguonų g.,Lithuania,21.1561878,55.7101682
1329,Šnipiškės Šeimyniškių g.,650,1,40.0,1/11,Šnipiškės,Šeimyniškių g.,Lithuania,25.282158,54.6947179
1330,Karoliniškės Vido Maciulevičiaus g.,550,2,40.25,3/3,Karoliniškės,Vido Maciulevičiaus g.,Lithuania,25.205018,54.688955
1331,Senamiestis Rūdninkų g.,950,2,58.54,3/3,Senamiestis,Rūdninkų g.,Lithuania,25.285116,54.6772258
1332,Šeškinė Gelvonų g.,450,2,50.0,4/9,Šeškinė,Gelvonų g.,Lithuania,25.2576099,54.7182332
1333,Naujamiestis Mindaugo g.,900,2,56.0,2/6,Naujamiestis,Mindaugo g.,Lithuania,25.2738379,54.6770904
1334,Karoliniškės Vido Maciulevičiaus g.,600,2,49.1,5/9,Karoliniškės,Vido Maciulevičiaus g.,Lithuania,25.205018,54.688955
1335,Senamiestis Sodų g.,750,1,27.0,1/3,Senamiestis,Sodų g.,Lithuania,23.2457351,54.420003
1336,Senamiestis Gedimino pr.,800,2,70.0,2/4,Senamiestis,Gedimino pr.,Lithuania,25.2824605,54.6865081
1337,Pavilnys Švarioji g.,750,2,51.0,2/4,Pavilnys,Švarioji g.,Lithuania,25.3640181,54.6720052
1338,Fabijoniškės S.Stanevičiaus g.,300,2,50.0,4/9,Fabijoniškės,S.Stanevičiaus g.,Lithuania,25.246433,54.731814
1339,Pašilaičiai Perkūnkiemio g.,650,2,59.0,10/12,Pašilaičiai,Perkūnkiemio g.,Lithuania,25.219637,54.7387996
1340,Šnipiškės Raitininkų g.,750,2,41.0,2/7,Šnipiškės,Raitininkų g.,Lithuania,24.11797,54.23549
1341,Žirmūnai Tuskulėnų g.,500,2,47.0,2/5,Žirmūnai,Tuskulėnų g.,Lithuania,25.2885331,54.703226
1342,Justiniškės Taikos g.,450,2,52.0,3/9,Justiniškės,Taikos g.,Lithuania,25.2228709,54.7211373
1343,Baltupiai Didlaukio g.,750,2,40.25,3/5,Baltupiai,Didlaukio g.,Lithuania,25.2784789,54.7275851
1344,Fabijoniškės S.Stanevičiaus g.,1000,3,89.34,5/5,Fabijoniškės,S.Stanevičiaus g.,Lithuania,25.246433,54.731814
1345,Pašilaičiai Leičių g.,630,2,46.23,6/9,Pašilaičiai,Leičių g.,Lithuania,25.2243428,54.7367895
1346,Pašilaičiai Justiniškių g.,580,3,43.78,1/4,Pašilaičiai,Justiniškių g.,Lithuania,25.218555,54.7288412
1347,Senamiestis Šv.Stepono g.,950,2,58.0,2/3,Senamiestis,Šv.Stepono g.,Lithuania,25.287693,54.683127
